"index" "Data" "Hora" "ID_antigo" "ID_novo" "revisor" "plotID" "qdID" "Dupla" "Especie.com.Certeza" "Palpite.Especie" "Nome.Cientifico" "Genero" "Familia" "Subordem" "Ordem" "Classe" "Enviar.Especialista" "Lat" "Lon" "Alt" "Precision" "ErrorCoor" "Exclude" "Foto.Toda.Carcaca" "Foto.Toda.Carcaca.1" "Foto.Cabeca.de.Frente" "Foto.Cabeca.de.Frente.1" "Foto.Cabeca.de.Lado" "Foto.Cabeca.de.Lado.1" "Foto.da.Pata" "Foto.da.Pata.1" "Outra.Foto1" "Outra.Foto1.1" "Outra.Foto2" "Outra.Foto2.1" "Carcaca.Coletada." "Tecido.Coletado." "Observacoes" "X_id" "X_uuid" "X_submission_time" "X_validation_status" "kobo_index" "form_kobo" "start" "end" "Coordenada.da.carcaca"
574 "08/11/2020" "07:23:00.000-03:00" "P11750_0721" "P11750_0721" "Ismael" "P11750" "256" "Dupla1" "Queixada" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.66719 -56.10956 130.7242432 3.21600008 "" "" "16048309193237077894880997690559-7_22_14.jpg" "Foto Toda Carcaca" "16048309615047116411294857666705-7_22_53.jpg" "Foto Cabeca Frente" "16048309423236590070964904637275-7_22_36.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 74449112 "266f73d1-b999-438d-a689-a7c432e2c1fc" "2020-11-16T09:14:06" "" 90 "ismaelvbrack" "2020-11-08T07:21:25.803-03:00" "2020-11-08T07:23:03.811-03:00" "-16.666821 -56.110075 130.7242431640625 3.2160000801086426"
575 "08/11/2020" "08:18:00.000-03:00" "P11676" "P11676_0818" "Ismael" "P11676" "256" "Dupla1" "" "Quati" "Nasua nasua" "Nasua" "Procyonidae" "" "Carnivora" "Mammalia" "sim" -16.665494 -56.112966 131.8361816 3.21600008 "" "" "16048342440566632046641415807652-8_17_41.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16048342701535032004683973600342-8_18_0.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16048342891011196298658622466560-8_18_22.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 74449190 "1e328850-2863-4de6-b6b1-1f6ad66f2ab9" "2020-11-16T09:14:46" "" 91 "ismaelvbrack" "2020-11-08T08:16:35.409-03:00" "2020-11-08T08:18:38.926-03:00" "-16.665494 -56.112966 131.836181640625 3.2160000801086426"
576 "09/11/2020" "08:35:00.000-04:00" "P12364_0831" "P12364_0831" "ZE" "P12364" "272" "Dupla1" "" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.714447 -56.039512 137.854248 3.572999954 "" "" "16049215516774339296807812642642-7_32_43.jpg" "Foto Toda Carcaca" "16049216542171516335908973712130-7_34_26.jpg" "Foto Cabeca Frente" "16049215678191704097225609666854-7_34_8.jpg" "Foto Cabeca Lado" "16049217137988276054066516907470-7_35_35.jpg" "Foto da Pata" "16049216896217302303694156241428-7_34_59.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Sim" "" 73716684 "51699bb0-66e7-4b59-b19d-ce42f986b930" "2020-11-10T18:24:40" "" 512 "dusma" "2020-11-09T07:31:54.520-04:00" "2020-11-09T07:35:44.168-04:00" "-16.714447 -56.039512 137.854248046875 3.572999954223633"
577 "09/11/2020" "09:36:00.000-04:00" "P12414_0936" "P12414_0936" "ZE" "P12414" "272" "Dupla1" "" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.720714 -56.037176 0 0 "no" "" "1F525C77-4E3A-47F0-9090-1AC5AB79E4E9-11_7_16.jpeg" "Foto Toda Carcaca" "43BA36A2-3088-4D3F-B824-DE9732F9C805-11_7_34.jpeg" "Foto Cabeca Frente" "627FAE87-ED16-40FE-B06E-39D7B5A6554E-11_7_42.jpeg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 73535266 "f9f69dfb-ab2f-402b-9693-162d3498d3cb" "2020-11-09T15:09:56" "" 68 "ismaelvbrack" "2020-11-09T11:05:28.294-04:00" "2020-11-09T11:08:03.236-04:00" "-16.720714 -56.037176 0 0"
579 "09/11/2020" "07:10:00.000-04:00" "P12347_0709" "P12347_0709" "ZE" "P12347" "272" "Dupla1" "" "Quati" "Nasua nasua" "Nasua" "Procyonidae" "" "Carnivora" "Mammalia" "sim" -16.713132 -56.041177 134.2566528 3.21600008 "" "" "16049166126072485951397475035100-6_10_34.jpg" "Foto Toda Carcaca" "" "Sem Foto" "1604916648328981205479232926054-6_10_53.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16049166618028038387119879610916-6_11_8.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Não" "" 73539985 "df8941d7-8a52-46a3-ab6e-e05476e9dce4" "2020-11-09T15:40:51" "" 70 "ismaelvbrack" "2020-11-09T04:51:17.700-04:00" "2020-11-09T06:11:28.231-04:00" "-16.713132 -56.041177 134.25665283203125 3.2160000801086426"
583 "10/11/2020" "09:08:00.000-04:00" "P12079" "P12079_0908" "ZE" "P12079" "260" "Dupla1" "" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.72749984 -56.09100398 136.3043213 3.21600008 "" "" "16050100270663670080692967215133-8_7_12.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16050100370568440888966047986548-8_7_49.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73738970 "3f6e85bb-6ad3-4235-84f8-84c4c760c824" "2020-11-10T22:04:01" "" 497 "dusma" "2020-11-10T08:06:10.215-04:00" "2020-11-10T08:08:09.728-04:00" "-16.727499 -56.09098 136.3043212890625 3.2160000801086426"
586 "10/11/2020" "08:23:00.000-04:00" "P12022" "P12022_0823" "ZE" "P12022" "260" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.72788325 -56.0938552 126.5998535 7.236000061 "" "" "16050073084766553360564774275400-7_21_55.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16050073688776868837032659846362-7_22_53.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73738923 "f14f9a2d-17c5-4978-a709-c0993e6ed514" "2020-11-10T22:03:27" "" 500 "dusma" "2020-11-10T07:19:26.677-04:00" "2020-11-10T07:23:09.203-04:00" "-16.727875 -56.093783 126.599853515625 7.236000061035156"
589 "10/11/2020" "06:57:00.000-04:00" "P12068_0657" "P12068_0657" "ZE" "P12068" "260" "Dupla2" "Anta" "Anta" "Tapirus terrestris" "Tapirus" "Tapiridae" "" "Perissodactyla" "Mammalia" "não" -16.720246 -56.092714 0 0 "no" "" "P_20201110_065609_vHDR_On-18_43_14.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "P_20201110_065611_vHDR_On-18_43_33.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Sim" "Erro planilha, não abriu em campo" 73741809 "671bed09-9b62-407f-9b18-78432f0004c5" "2020-11-10T22:44:14" "" 503 "dusma" "2020-11-10T18:42:18.491-04:00" "2020-11-10T18:43:56.968-04:00" "-16.720246 -56.092714 0 0"
593 "10/11/2020" "06:57:00.000-05:00" "P12257_0657" "P12257_0657" "ZE" "P12257" "260" "Dupla2" "Úmero direito" "" "Blastocerus dichotomus" "Blastocerus" "Cervidae" "" "Artiodactyla" "Mammalia" "sim" -16.721683 -56.083368 0 0 "no" "semFoto" "IMG_7581-14_8_57.HEIC" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73715016 "7757d351-dcfa-4780-a9a3-d919fe4e5c32" "2020-11-10T18:11:46" "" 508 "dusma" "2020-11-10T14:07:46.371-05:00" "2020-11-10T14:09:26.580-05:00" "-16.721683 -56.083368 0 0"
594 "10/11/2020" "07:00:00.000-05:00" "P12257_0700" "P12257_0700" "ZE" "P12257" "260" "Dupla1" "radio" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.721745 -56.083108 0 0 "no" "semFoto" "IMG_7582-14_10_16.HEIC" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73715030 "c59877b8-0779-4ba7-9d5c-606586b3c408" "2020-11-10T18:11:51" "" 509 "dusma" "2020-11-10T14:09:26.788-05:00" "2020-11-10T14:10:26.916-05:00" "-16.721745 -56.083108 0 0"
595 "10/11/2020" "07:28:00.000-05:00" "P12240_0728" "P12240_0728" "ZE" "P12240" "260" "Dupla2" "" "" "Blastocerus dichotomus" "Blastocerus" "Cervidae" "" "Artiodactyla" "Mammalia" "sim" -16.719697 -56.083595 0 0 "no" "semFoto" "IMG_7585-14_12_17.HEIC" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 73715278 "6ebd81cc-5a3e-4f56-8c35-c1a033ac71f2" "2020-11-10T18:14:05" "" 510 "dusma" "2020-11-10T14:10:27.246-05:00" "2020-11-10T14:12:42.945-05:00" "-16.719697 -56.083595 0 0"
597 "10/11/2020" "08:19:00.000-04:00" "P12022_0817" "P12022_0817" "ZE" "P12022" "260" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.727929 -56.093848 120.8845825 3.21600008 "" "" "16050070691317298793955123118603-7_18_5.jpg" "Foto Toda Carcaca" "16050070962162403658676264613975-7_18_21.jpg" "Foto Cabeca Frente" "" "Sem Foto" "" "Sem Foto" "16050071213253452016320184066086-7_18_46.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Sim" "" 73738900 "411054d0-4cdc-4a3b-b86e-ea166a5fb332" "2020-11-10T22:03:15" "" 513 "dusma" "2020-11-10T07:17:27.011-04:00" "2020-11-10T07:19:25.954-04:00" "-16.727929 -56.093848 120.88458251953125 3.2160000801086426"
599 "10/11/2020" "07:14:00.000-04:00" "P12068_0714" "P12068_0714" "Fernando" "P12068" "260" "Dupla1" "Queixada" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.720147 -56.092569 0 0 "no" "" "P_20201110_071453_vHDR_On-18_48_20.jpg" "Foto Toda Carcaca" "P_20201110_071727_1_vHDR_On-18_52_10.jpg" "Foto Cabeca Frente" "P_20201110_071619_vHDR_On-18_52_33.jpg" "Foto Cabeca Lado" "P_20201110_071645_vHDR_On-18_54_30.jpg" "Foto da Pata" "P_20201110_071521_vHDR_On-18_48_51.jpg" "Outra Foto 1" "P_20201110_071741_vHDR_On-18_51_48.jpg" "Outra Foto 2" "Não" "Não" "Erro planilha, não abriu em campo" 73742569 "1f0bc65d-e982-4fe3-b172-51b25416e8d3" "2020-11-10T22:55:52" "" 515 "dusma" "2020-11-10T18:46:57.732-04:00" "2020-11-10T18:55:29.568-04:00" "-16.720147 -56.092569 0 0"
601 "10/11/2020" "07:39:00.000-04:00" "P12068_0739" "P12068_0739" "ZE" "P12068" "260" "Dupla1" "" "Mazama [pela localização]" "" "Mazama" "Cervidae" "" "Artiodactyla" "Mammalia" "sim" -16.720074 -56.092012 0 0 "no" "" "P_20201110_073907_vHDR_On-19_29_2.jpg" "Foto Toda Carcaca" "P_20201110_073922_vHDR_On-19_30_39.jpg" "Foto Cabeca Frente" "P_20201110_073938_vHDR_On-19_30_59.jpg" "Foto Cabeca Lado" "" "Sem Foto" "P_20201110_073909_vHDR_On-19_29_21.jpg" "Outra Foto 1" "P_20201110_073959_vHDR_On-19_31_28.jpg" "Outra Foto 2" "Não" "Não" "Erro planilha, não abriu em campo" 73746668 "cb675f1d-611e-46bb-bd8f-d8a9f7ec59fc" "2020-11-10T23:32:34" "" 517 "dusma" "2020-11-10T19:28:11.271-04:00" "2020-11-10T19:32:12.703-04:00" "-16.720074 -56.092012 0 0"
602 "10/11/2020" "08:53:00.000-04:00" "P12143_0853" "P12143_0853" "ZE" "P12143" "260" "Dupla2" "" "Tatu-cascudo" "Euphractus sexcinctus" "Euphractus" "Chlamyphoridae" "" "Cingulata" "Mammalia" "sim" -16.721428 -56.088917 0 0 "no" "" "P_20201110_085355_vHDR_On-19_41_10.jpg" "Foto Toda Carcaca" "P_20201110_085452_vHDR_On-19_44_49.jpg" "Foto Cabeca Frente" "P_20201110_085422_vHDR_On-19_44_57.jpg" "Foto Cabeca Lado" "" "Sem Foto" "P_20201110_085442_vHDR_On-19_45_4.jpg" "Outra Foto 1" "P_20201110_085408_vHDR_On-19_45_13.jpg" "Outra Foto 2" "Sim" "Não" "Erro planilha, não abriu em campo" 73748668 "23ecc7cd-f828-487a-bcde-ca8815a037b5" "2020-11-10T23:45:58" "" 518 "dusma" "2020-11-10T19:36:59.957-04:00" "2020-11-10T19:45:35.070-04:00" "-16.721428 -56.088917 0 0"
606 "10/11/2020" "08:33:00.000-04:00" "P12022_0834" "P12022_0834" "ZE" "P12022" "260" "Dupla2" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.727951 -56.093828 129.0628662 3.21600008 "" "" "16050080756262701152124392054893-7_37_46.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73737930 "91899906-9caa-4950-abf6-3cd1f1552be9" "2020-11-10T21:53:11" "" 75 "ismaelvbrack" "2020-11-10T07:30:28.156-04:00" "2020-11-10T07:37:50.632-04:00" "-16.727951 -56.093828 129.0628662109375 3.2160000801086426"
608 "10/11/2020" "08:18:00.000-04:00" "P12022_0818" "P12022_0818" "ZE" "P12022" "260" "Dupla1" "Cutia" "Cutia" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "sim" -16.72795 -56.093853 127.739502 3.21600008 "" "" "16050073214158135823436351256377-7_22_10.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 73737915 "6b56ac31-55be-4d1a-aa77-b16ce4f7b76c" "2020-11-10T21:52:54" "" 77 "ismaelvbrack" "2020-11-10T07:17:22.631-04:00" "2020-11-18T20:01:28.613-03:00" "-16.72795 -56.093853 127.739501953125 3.2160000801086426"
610 "10/11/2020" "08:09:00.000-04:00" "P12022_0808" "P12022_0808" "ZE" "P12022" "260" "Dupla1" "Cutia" "" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.727988 -56.094044 133.072876 3.752000093 "" "" "1605006540038453719273973736390-7_9_12.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 73737867 "0c5528f9-e179-4589-8401-452b47822670" "2020-11-10T21:52:16" "" 79 "ismaelvbrack" "2020-11-10T06:59:57.107-04:00" "2020-11-10T07:09:29.300-04:00" "-16.727988 -56.094044 133.0728759765625 3.752000093460083"
611 "10/11/2020" "07:59:00.000-04:00" "P12022_0759" "P12022_0759" "ZE" "P12022" "260" "Dupla2" "Cutia" "" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.7279 -56.094324 122.4636841 4.109000206 "" "" "16050059384579126616632491351672-6_59_11.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 73737861 "120d9d61-f614-44af-a1db-c019e286e718" "2020-11-10T21:52:14" "" 80 "ismaelvbrack" "2020-11-10T06:45:53.168-04:00" "2020-11-10T06:59:56.863-04:00" "-16.7279 -56.094324 122.46368408203125 4.109000205993652"
612 "10/11/2020" "07:43:00.000-04:00" "P12022" "P12022_0743" "ZE" "P12022" "260" "Dupla1" "" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.72812958 -56.09452707 130.7421875 8.039999962 "" "" "16050050325318719789194811680304-6_44_9.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "16050050769267124824907055545953-6_45_11.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73737856 "39f4cc49-7484-411a-8ac0-c8938c1e6ea9" "2020-11-10T21:52:12" "" 81 "ismaelvbrack" "2020-11-10T06:28:51.281-04:00" "2020-11-10T06:45:51.704-04:00" "-16.728139 -56.094527 130.7421875 8.039999961853027"
613 "10/11/2020" "07:28:00.000-04:00" "P12022_0728" "P12022_0728" "ZE" "P12022" "260" "Dupla1" "Queixada" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.727671 -56.0942704 124.4209595 5.573999882 "foraPlot" "" "16050040382987004106351418451515-6_27_37.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16050040632865865950168631642283-6_27_49.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 73737814 "aea3f65b-7a2c-405d-ac06-eda92bac92d1" "2020-11-10T21:51:49" "" 82 "ismaelvbrack" "2020-11-10T06:26:56.366-04:00" "2020-11-10T06:28:50.234-04:00" "-16.724972 -56.095177 124.42095947265625 5.573999881744385"
614 "10/11/2020" "08:11:00.000-04:00" "P12022_0809" "P12022_0809" "ZE" "P12022" "260" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.728125 -56.093827 122.5820313 3.21600008 "" "" "16050066171592054900621725875200-7_10_29.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "16050066403261840299715085374691-7_11_9.jpg" "Outra Foto 1" "16050066851213572767566712200311-7_11_30.jpg" "Outra Foto 2" "Não" "Não" "" 73737896 "6d019d0e-4228-4662-8a45-02cace19a419" "2020-11-10T21:52:38" "" 84 "ismaelvbrack" "2020-11-10T07:09:29.543-04:00" "2020-11-10T07:11:44.739-04:00" "-16.728125 -56.093827 122.58203125 3.2160000801086426"
615 "10/11/2020" "08:26:00.000-04:00" "P12022_0824" "P12022_0824" "ZE" "P12022" "260" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.727969 -56.093829 128.7712402 5.717000008 "" "" "16050075113917683539244695083840-7_25_26.jpg" "Foto Toda Carcaca" "" "Sem Foto" "1605007543001708133423608337630-7_25_52.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16050075598447341682442879057030-7_26_5.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73737917 "749dfe2e-58e2-4a3b-84d4-eb1a869dd27e" "2020-11-10T21:52:57" "" 85 "ismaelvbrack" "2020-11-10T07:22:20.949-04:00" "2020-11-10T07:26:23.113-04:00" "-16.727969 -56.093829 128.771240234375 5.7170000076293945"
620 "10/11/2020" "07:54:00.000-03:00" "P12167_0750" "P12167_0750" "ZE" "P12167" "260" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.716687 -56.088177 128.7612305 3.21600008 "" "" "16050018663543528843601423285283-6_51_18.jpg" "Foto Toda Carcaca" "16050019594355424975305304317875-6_53_5.jpg" "Foto Cabeca Frente" "16050019015806962565371687732545-6_52_16.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16050020047642089744796585690006-6_53_41.jpg" "Outra Foto 1" "16050020296601057886734962128327-6_54_15.jpg" "Outra Foto 2" "Sim" "Não" "" 74449535 "f3b17380-60ea-496c-9e08-e9f2c3d94ca0" "2020-11-16T09:17:19" "" 94 "ismaelvbrack" "2020-11-10T06:50:40.882-03:00" "2020-11-10T06:54:27.820-03:00" "-16.716687 -56.088177 128.76123046875 3.2160000801086426"
622 "" "" "PTQ3_1745_044" "PTQ3_0746" "Guilherme" "PTQ3" "190" "Dupla2" "Queixada" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.65507 -56.24465 123.1 267.151001 "corrigida" "" "1602326741531-879508861-7_45_48.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 69946238 "52954608-b547-4a5c-b85b-2edc601e7989" "2020-10-11T01:51:48" "" 165 "dusma" "2020-10-10T07:32:08.486-03:00" "2020-10-10T21:50:02.385-03:00" "-16.655263 -56.24512 125 3"
623 "" "" "PTQ1_1637" "PTQ1_1637" "Douglas" "PTQ1" "222" "Dupla2" "Anta" "Anta" "Tapirus terrestris" "Tapirus" "Tapiridae" "" "Perissodactyla" "Mammalia" "não" -16.769814 -56.171074 129.8365479 3.21600008 "" "" "16037446786408170248382843817921-16_38_11.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 71973459 "3315e4bb-5155-43ee-bd65-6fee22bbd894" "2020-10-27T14:05:23" "" 346 "dusma" "2020-10-26T16:37:32.132-04:00" "2020-10-26T16:38:17.976-04:00" "-16.769814 -56.171074 129.8365478515625 3.2160000801086426"
624 "29/10/2020" "10:30:00.000-04:00" "P15841_1030" "P15841_1030" "Barbara" "P15841" "224" "Dupla2" "Cutia" "" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.744942 -56.158985 130.4798584 3.21600008 "" "" "16039819793782053947181078732531-10_33_10.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "deixei um comentário na coluna \"Data\"" 72311274 "98e6d286-97f9-4294-b726-b6a121b77b22" "2020-10-29T19:14:03" "" 418 "dusma" "2020-10-29T10:30:19.485-04:00" "2020-10-29T10:34:07.806-04:00" "-16.744942 -56.158985 130.4798583984375 3.2160000801086426"
